acct,label
78377530e2123ca337e2bfb55d044b50784f3366f1919754985ccc1ccafc1d77,0
76a086ab9e7c7a5cdf3698d59a44cdb363b43fcbfd0581b1150fa8ff606c08c5,0
450efe3c8620cde1d9037b279b9b002a30ebc5176f7dd2b68223f8862bfe3310,0
8e37074f674bc8d1515aa34c883e9e9a2af2a74f763f6bbfeb4a365c8c8a0b50,0
492b13623cbdb5a910d0d86e806c107d7c04711a9d17065331a804ad664badf5,0
eda753fd3c51aaffe96b99734daf363bba8d001912fc9ed6db51b6de981aecc6,0
46717a04df569b67bb3caec436519d2fed6c032fbcf7158fe03e161b3ef5ff0e,0
a02a0559d9d14373543fd23aabc63c2533bd46efd845ba4bb9ecd22ca8e7583a,0
6c4082d5ba38654327bcfc0de37f2741729ee0d979cd764ac0b0428edd7a13cd,0
96f98f14c5515874d6c421f30bc96f36c3289e705935669a930282e00eda5362,0
14544778d1900c144e2e4578a60a58a9b6fc41eb2289aa1da9958a93c0dd9f9f,0
4c8e14d0f5413e90364b73ad760a3fc6ad7b0d130491001a09a356e9273c6edb,0
f425cb459e3defa20248c02f6cc3b45e83b21baa2a5b2db474a067f03d706239,0
b6b6b4c5bacea223b5faa2975ecdaa30e6c5697e124f5984c8c36e20672106c0,0
0cb94ff3b0d6a68b05fdf4cfbf314f9209779ab31352b26cf9e042e403a7ef20,0
64ac594e889262f1c293b5d97b3489158b244b149adfcecaf39fab0d4e6f90ea,0
6eaf16648896f7eefe6ff4000ee5dc1218df24171a791bdb8ca5b99aa6a3091a,0
c49ba1084edfcc78447e675726fc6af54b4874c202085758ccf814a0e4b70916,0
db3662ba49744f40115fc2101f904b85e16e94f30785e4e6ce69ecdc85decb37,0
5451a93fb9d0d4a53de2fea6c3cbc9874a7ede56eb4ad17a1eea5abbcbda72f2,0
ed2ba300d342aeb148235df938384a27200d1951a34375f17752d5b0bfaa789e,0
15928d5b1a4ea5f293ad87d363c86d355bff751284595a49501efd6c51b7174b,0
b1b05727f44b2d4a2b97670e5ce57049e7ae251bdf315a487e0003bf3f9f071d,0
e40f672f46e3abfacca6598c5b8d7d770b2a0c2f91525e3e94a64e1842b9f44a,0
778ea72c5071808d0b31b830bcda34f8a7679650aff369c456f0de2d79783158,0
1331cba717ee71397eaaf0cb4ce3550b1311a96a48db778a7a6525c2bd98b8e8,0
6e46374b4edd332dbda0e145148455b6ac575e4b7bfed6e4155598a40c22ba42,0
7099bd320baaba67cfb45f432569c6ff7f58faa6829a9fb56743eb8b0ec63cd6,0
3706777450be50f07ad3d46177f250f3ce9282a66b4b912fac04af19e2ce1579,1
541514f54548439bad9f8d6bdf26e2de6e92da2af92516e337640996161bf208,0
0ad9fad678df98d70b263effd05de5d4592da3a8fc4eac20dfb87600f0ea5cdf,0
7269d090730575d3904342093ec58db1d2e0d5726c9dabe39fbfc413f6797a65,0
e6dbd54420c812c1f4390f1d191a57a7b70fbd36d56898b188c5de959c85d77b,0
55e50766671d10d7842b79a6a7b5b48068c19c29aba61994e1ea9e6faf53dd29,0
ed18f70e477854dd22bb4719a8b0b6b9974f83dede1f2ea453088400d87865af,0
96fffd6e053fc9479826a0e3758643d97dd99fdacf182801b4aadb06081a27c7,0
b058d16d923c060d364c643c180a9a3a1b9af7ddc8823c3425dca0f5426e553b,0
d5689c9f99aaecf1d4c1378f49a19438c2dbbfa42b3e85647c04cdbd34e88d02,0
16cb49a58abf3aac578c2d60958d912d1c1484de386432e156126084aceb6569,0
c685fd0666dc3a2f067b942da3611894517761508dc182e86b0d3958fe47226c,0
873ad9ae9d1ecea6cf1561f945ae803e17e786467a89c4ebcdf67dcdf18b0700,0
8409c27fa298efe656509172b3df39afa682342649579cb854e111c585a30b2f,0
67cf722f8cc7e6b676705b85c394e8286101e84969304c7fbaeb0230194b128d,0
6e924063d1be52fe4a118773123728b50bfed23b583e66e8f94f04d7ef57be39,0
543a01f19131b21e30e23cf1c36159d57112e65f239f716d341af614709898e9,0
06fed78a215ede2eacaacc3a1a239b0e7a8c477c59d09c80fe43afb9aa90c62f,0
bd7549c9ebf52e66a6b27eb654de33cf023298efd6d20d48643e9149b8ecb0be,0
19119d9810f05acce317976e26a443a57dbb0e1c77ee4a7a53effc37d75b43a6,0
d89743ace30850e64215f5c4a1993bcca9c0acc13ae546dac9a77360fcd7d2f3,0
1304ed4dfe709a7c207750ad81ba98daed304cefba72c0afee8b0972feb21201,0
0882854c37a3e95cddfae50c5f9acdc89d366efc030e092fec074ec8005c3b2a,0
4eeff170a0142404203d929a86f13b90f4ab3e2593af87bd8f0adbf9c722dc23,0
35f8ed6436f826e796addb3e65836b92c39afed5a64ef62b797c5ea65ddd6ed7,0
a7672429e2e0c795c93911b22b91127e40ecbea153e47da56330c809c337cd91,0
c270b060040d81497134fd0ae177b16666daa56ae6483882e6ac1bb70d4b5bb2,0
ab7cb27647e4083e09ce06786fe0d3e95f3e0b03bcb676da84380898b88ef7fa,0
9927d57977c5ac03fb210994b243867fff37a7d703039e5c83bd4ae7e5532a62,0
4140318cc181aa2f54b94a1c59c5d924fd6f447c3613a0fc01a1c18b2f1e0b46,0
660c32f1888b3b08971b7f6d9f4a784a6074a315bf0159af315976cf42de2c41,0
2c2aa37d8e2b9810941b1e42a287dcaf7cf7bf31db5d109ccbdb8625c0888f57,0
fd3b76089b4c103a85c0ceb4beb5d5843177713391178bb58b1e96d48aeaf1d9,1
ab1e7c8eb3a8fd6da498f20f8422d20589b8fd156dec8d771db23718e17256ab,0
0ee6d4af38e9b0f911e4cee6c01085362887d0d7de91a2bca8918cbdc17e6c99,0
0b707fc97cd7ec0b99a9138676fe0f9dcb33b0b91d5d74673ac828138009a4a2,0
ea8d5ba7aa4c5227bf969798042ba5c4d0dff3436ebf440d67b1826e719c8e95,0
da15c8500757ee837157f1e76112f1c135119087d9762137bc6ba5b024c4fcc8,0
b595727933b7985a41ce57de06a6ee537d83a4e193cce6dc951c7136ffff4689,0
0951e458570188d184c917ad3d1e4b45aa788e71ca5e9cf043346958acf6603e,0
d824a9aabcef46a2378518d5c6c696233c687b0a896c629b7afdb8b0dc1a08f5,0
66a7ba5846d886b86c43e7b56186efdefaf0c37d3b3741d6e0b9b5d09ce97699,0
64f8bcc876894491542dc3b54e41f6e8c0fbb843beeff54ffce3c257f1ebf64a,0
612bc33308fe8e7c81e51aeccbb10ffbd941a8cb1cb94127db8842e6b984da4c,1
891e57c04231b0d058da8dde96bcf525620497f5649b3850716bc4c49fbfa09f,0
499759b71e3d44111fb540d7e52f7b7ab42553e866986901c005336acf4cf004,0
2e3552997ed53a32e9705586a67157627328cfdb0a2db5f74b95a56f82815231,0
eb8916a813cab52d547bf59108250919fc4c8a2bcc1ad70658d861dc18fd9d87,0
23202bfe27e47c2a2d5b56aa0b868b28b65ab4eec40c5806372b1ab2090e1728,1
b1ce1d75178ca73ccb7bfaf85da6e9d4b27694ee2bbdf2fb2eb3cc202dd2e87e,0
fa82a1a51448cc507e311633fcb409008a8b4fa3445ee13462b90c3fd5a4b2a9,0
9f8f93c92eab2f7868ef3cffb63e34feee9d509dfafd7b5addd503f0aa989bf1,0
d5be14ebcdc9c12a68bd82053ec26b7493a8b9b7652d2a982192a1640e6ed35b,0
97c0b17de0b567495180a978e339fd564fd4f74959588aee8fae88d9248dc49f,0
b734d6b344fddc9a02b376b335d491e4d13c331179e68b66ba18271f17cd30a8,0
ff8cb8ae21858436493245cfd2a950d8fea7cace7af4732300ab4369b7925e4e,0
40faf6ed8dc2b20ac88723fd553b19035f8308ac236059fb098b5193bd1155b9,0
7008dfa4ee2b1839e9fb84d75c141477943a16f6223d2f5735ede6818875a08a,0
560d1a22d27ed7ca70231805fc86459f7b9b43aa60e48af753ea39df477dc63a,0
76b27c250e7a5be754f8eaf6955becd767a69b22a4194c1cb0ab39e83a7cf6ca,0
aa1f7b8116f35782123a49f0f6df71a70564f18bd39d80f508cb79d96180006c,0
63d5f66028a1a1fbceaf25a45e0299652ae028cc1b36d1622dc9d176cf6164a6,0
786fc3a573ed1f2e1dead3b3c7bd21c030b8d0baa002b58ef2979bccf74f25e0,0
213702b7ed1cbddc9be0472a910424efb7999410796f3eb90a4bc0c356a0de82,0
076151ee1e2fc23996551d1f70637ca7e58268fe751d3c3f1a5ebcb7fbf696d5,0
c315b8d79b477182c7ccfea7cc3cbea109e7c62a1adc197c2e0ffbf1a9720a9b,0
02d689f866ff2d79d5e15d4e5e4149285253583884e2e745fe968d894ad93a6d,0
c4b45d7cf0e2a198361dac4d4841e224405d6271d2d75f24ab1974c4b120c23c,0
ba76044f90342420480a05d6246f344b4fff4379d1321b0b6c83c68fe5c36ca2,0
d52d4bc8dfa4d7a8a0e773e1707ffe15356b0efb998e3ec89c3eb3106dbf09ff,0
3c75b9ae8ce55fa2bd6ae97156a267202e1f82fc7b2eae572dc580b5a010888d,0
452818ed4c5c7a91863236d5e67674cc9aa3fe20cdfa42ab126c470ec7e5ac9a,0
6f07cf03dd7a40e143347f40a39c58ebc313655166f575a433e0c19e20cefbee,0
6725aea39a9555f8eb00385f50b0b0ae07431fd53f0aa268263fc644e9a5cbf9,0
63c4a4ddb82a0075e5820864d5f711beb929520ee63eb63d6a4dda3d4b46e612,0
eb7947703869fee1914d7d215cdf7077bc84ee193580b855a9ca0157ecf97943,0
0b6cec3a06169f261ca4f6eae83d82c3e899f545ed48624ccfe7ffaa298b0513,1
e6bd6ad0e45102d1c5c8a122f968c66753505c82ddd9c23174357657db220c84,0
68205fed2f95746bf5e02745caff9098bc286c7a2391ea29815fd52ae4fe4c29,0
bcff2c9343473189a9324a4c3c0ca74721a9104fb657a76ce73da1ac41d647c5,0
33fcd8ff8646af08c3bae93bde54b02e53a1db41e8116f43b49632b0521db251,0
5e8faac6c898ab52d3e6ef79ab8f18709156ddef89211ae4f3e61d4988370af8,0
965545450adcd56fd7361cdbea3166071fd52db47693aa985c755832a2c0bffd,0
2bf610958a854fe6536e72f2bf40d6bda646575e111ccdba8b83314b4352dcb1,0
0343749261ec6741eecd67600a32fc9d39b35608c78428e5d8bd4bb591662f26,0
7e8f2cf75afff9a96ece36a41f1ebec037812da84954277f06f8778ab73239da,0
aee1494b174b5242b61a5c9ff68b1cf77b2417dfdbdbaebe09d98465d8b61d24,0
7ffed8afd361e88353970dc6cf08e18f1d2de7755c055bc3acf3db94a0674282,0
99c325ad48afa4468aa0c505fd052ac75c965b7007636efe2a076f4f6a349655,0
95f6adec1db2ed0dc727b40eca7456d7740b923cc0d5311af31b714fea0b804c,0
b14761c7ad11894c4e3f73f5ee86e16aa67a4b677dbbeed6a82114393684d5df,0
263f3bbb0fb9d18a8c2185c1a30bde2e5410c3e12b90fb288cf0871d0360fe1f,0
7e6f9dddcd09ae5dd537ec796d3cac4c011251bd4fb85e2ad3db04283efee065,0
a4b883de89278b059cbe7b1325f98c29776ded27f77600dcf8043e4fb60d7448,1
6d3ffa9c95b07e8b66635ebf732274c6639adabcc4035d7c5bda73ae6875f1bb,0
d85d09dc1c0042b3aeb2b1f1cf839d74d553e53181da838841219c7cdee4e39c,0
fd21226349937f080fdc57acca2a29c5e7bb7b8fd44c342d28f8bda83b64f76f,0
5dfad58c9c3416f437eb6248c54cb0085be4ca39c61b06f9d9ac29aae40dbb1b,0
ff42dafafcff5b6e31dc5862af0ffd8de0abaf44662e604460c193e7e7a7afbf,0
056dde01d4be41ff5741b32bb3590a3c960a09446a9b7fd6b5e53dd162b0fc32,0
73a4e1b436391f2a7b19524be64a936577ad3143b3a31d74c359f67dc56d32cc,0
cfea0d9528ff6df788fdacf5ceb5d286f3ea37f43285d4e9f182cb28e2ac80d4,0
45bf326732b382ee18d512ee32f7a668612142340d652199874dfbae88146c05,0
6d851b5f52e15839ec49e03d0771816d9db70422f258802b55132066b372a42c,0
9b54f51da1290dddf0e905d55d716746c4d74ef5cdc5d3e11bbb0cb1a8d411d7,0
91afd66317fe13beb2ccd4693f093853f63ec0e11406bf91f361c3b3e75c1d3f,0
2c7b61154be91138ff774520e324e2cf4decd6fea0fd10fcc1322ae197633810,0
c4252a190a003a26e6e28dbdbc129020a6700fce8150148c1b75d09da5d5ca0e,0
4d60468b04cc1ef71d55beb4b3828d635c18d2f31b129e5b9ce96749129b476e,0
f5da0eb9fc2d79481859dfa5d81a2aef11b87d6c58763ae8da41220c75163b7a,0
a443493a83374112e589d11d9aa53d4c6c32b2141c2f088a4fd290d2904125e2,0
dfc7b06e577bb29f4dc60dab99afb1fdd32447f622997eb1460dc258bc776762,0
6edcf8c160d3c9089753c58ccb08380a0807cd2ac6feb93266dc52e5384c8806,0
37bcd0827ba164746086bd6f14c9b1c0c19035eb5ba90a2b6a51e2b6c62c6a8c,0
4ced5bddf13674936c7125cd591a596d3a505ee2d838f07a821cf714222ce13c,0
285d835eb33bb95d689ceaee2d0a9528c04afa5bd9fa6625ada593c002fd9369,0
75d0932c838fc7f073260b8679239d4500f2a5fa162ded5519e31b7ddface17f,0
63e52071513d674303cc1ddba5fc66c54679c7005ffc88f1c049e410d7146078,0
ee6d76d0d2ca77ef381bddc11e40c6f81ba38ae2bb2fb954929b8798460b2a40,1
72689f8300860a8c9e65379678013f5f6ec77bf871662b0819f44f8e59389c28,0
78c0748cd0f6bd4207e91b7060baae6c1ae88ad3ad27661edf2242b3aeeff5ad,0
c034304e048fcfeb0b65c0759250bd160e761351798ed101b5acdba25c3edeca,0
0e95c28565c7b1a9f9a8b8d1fcbe44b18b37248583d1c4a4dff636214feaf5a7,0
0cb946d425ca1eb4bb051eb6c3d9cb2545b8f99b983d7a30e1064f0707ef99c4,1
0c41c2c7ff21d00820eb0a8d7fbeb668821e21ffe264b520ba101553af63b18e,0
a4454f6c42eba1bae51188f8584fa9b171dafe44500ead59bdab1bcbb67a59fc,1
4f413ec1dcd66e6bc385df986242386bfe33e9dd79f230722cc3096dcf153cd5,0
4190d921a135d27c4330950133c193a1b567ae61a8596f4c02ae4ed44933aa3f,0
98d6b3f15dd027e84aa0e76e5e0512c30d05b9bac42266c8aeb1acf874c6e168,0
96904c103d65612b9215349bb23406fee2a0a831484224b74fc6203f71fc458b,0
a837367241b23fe0c03ecf4c6f8ce3bbc08606a3bb378132499304b15e38481b,0
151adb3145a35d06c725b932442ac48b27d22d762a5f2f92cde014044f0a5483,0
d9317dce7efc9c51f08af46b0e3acef2b64d36fb27acddd2c9d1eb5242f4f7ad,1
0befa2e7e996ccd3275bed80ad0c0655fc74b617046d8bfa1cdfc7b14d8f864d,0
f98e3f6064ff900ff4462d4535d4bbde911412508de528a17a2ffe44984a4042,0
385635ceb106d0dcac909dbe442ed6d5e420a4d4e9ae9a72ece7c1866b439ec6,0
5900923b2d7855026620fed287f2154af7e57e1f00740c6f8c671bfd46086290,0
3ea5feab50747190d2ed054ee272626998115ca1caddc56bc4bbfcc27d416404,0
1f3383013dc8aa13af00df315bdd1146c534121ac8feae75384a027d9dbb6352,0
cdeb7d72188300f43a8ab2f80f1b672957b0463c7a0676acd9ed4c0a05b51333,0
a5b2ebd74b6b188424a512c462cf15a40009317a744abb91b997a0aa3bf460a7,0
de909422f7e8184581d53fc6fb91830af8ce2269f15669d213701e66612c2ba3,0
b26c87e9c63f69d785f9827ef65bf5d8df0f3918d64a3d239c3df4863fb5ea6b,0
c9800f6d8c0132b6683e5b7c38e7674cee319c9bf89906341b57bcc64710ea2e,0
f853070a34ec2efd9c159bbce45c5b9ad05cc417e3d2e839a327ce61966180fa,0
b63d49cf70f70de6526ad422c198c382596af113906896cb35164327ad9d6fd8,0
fc2b917457d3a299621de444e9b208ec3e3bba4b0494d2e7adae1e7adfc58580,0
5c865822f0949274716ab90cc891b695753d7b7b114e562569d2c14077320375,0
07c605effd23f5de08ad25b9258bf7bc0d4e46860e3604686a234a5d3f0306dd,0
8d35af5928c69993d415bc254a307d39b734c6f33a3cc0a94b14f1d28e97b98a,0
b292e8278c68b3662ea27336b64bf75062d1ff6e192983657a6825a860a92393,0
940483f49a845300b873fe27649e555caf3e35884ee3d206dda9900f184e948e,0
cfd5d74ddc36fcbb457761b8be800c382c513c1129df4f5f6e94a2590c784f23,1
f537755e8ef138f09da4bb6e88871897298874ba72fcebd6e565a476b02b7a9e,0
c439bc6b68c1b973b17ea037cdcf86097ca09a261d3b2c92d2f5ebac1a92de35,0
43ae4e7c3a559e030a455b0a4d317c3c49178c8b834894445c495aed3392f45f,0
e3ec0862100b15b548ac1f8f736c2218515b95729570d44b481d6d99e4fe9452,0
16a40d736410fda619800492afc280bcff8981c8d2fb3be91a52600ac7922060,0
b4ff3a68a815f2d0b525ddc8fb329f86553bef1b87279206fbe9c72b8122ef88,0
7e8913873930a48e93ecaee2e12a9458cac94caea4c56ca78633b5f6b00a1de3,0
142908d143a506865ad4bcec0e753d80209b388961a4d0566f6002e618a05726,0
e1b335cf0e0f86df424fc86e0b67f81293c08e412eb029f5c489143a098982a3,0
17e09cc0b9544f3b10bbcb368ec16f0b2b28a366916515d035034fadb195a3db,0
2c69de164f73f95cd2e64fe3ddb4b41f47ea1285755e40629fdbd2feeb0d62d6,0
8edb79a64e5f41fa3a34d9713cab6548204c159fdd65196a1358eb8e2d2d2c8f,0
30a91ea6dc72de48d83fbda5210e4f7dc74e7053420c551978795a2724deb6cb,0
5abfbdcc47f65ee37be6ac97b8ac8484cc7ff1325593046faaa6f8a1a44d2c34,0
572aeb290374282df8c356061db9f6f2f791ac6e4c16198b3b4e7fe830137209,0
4262724944675203ff33a35c4eb281a3bbc45d3585bede855975ee1d36605a04,0
94950616d7cff1e04b686b04514d9973b23a39270b6f54d8d15866700c8165dc,0
da4d8fc0944b124367688c1b822cd5449f087a1d926eca81e7bf35a7dba6e874,0
ab57c5011ce61ef3e90eb54f59e409d1ca444f03bdaec390b7f3277da485c535,0
334f5e1c1f725507f6717e7f5f5ef0f0cda605b3e4121f83154c9aaabdb0b239,0
b8ca16e2d4def3e5fda2dc622a68e28ea46610a2c0f5915c2b37f8cd8be02d9a,0
7a897f4d3170ae6dc8041432274d8abe0b6e1792dd4e35b8cb3210fc14fd9187,0
98438e95d226901a696dfd6dbbc4c5145587a4fd02d2edd0e37a019969a0f898,0
f7c29de7c2746ab78d1bb2d367db5779984ae169d2b4b3b90d65242ad26ec249,0
a3bfe7a5b91c176e52877df7cdc84d7116e41b6961a5b0ea44f74a559d7af312,0
5c52b6c923f729a17cab8126e3e0da6eb00be2e20144052aa00344d46a998e43,0
4bee9c276af26277d0cf710dc008e8ca8714b1065977a4ee878baabc47927d60,0
0483d235bd83b0f1141b975e8d03ebef8199aca771e028d24b381436b5ef5905,0
90b8ad89306c4af87470c4a254841499deb58ace2971dcb2a0158361fc5fa89a,1
80816c25e18222a25888a02fe730668ff7b1067bb1844364ad3934a979d5166a,0
b48fefdc07a93330643ad2d2f422b62d928412c883db77711ad30d0c6a78d656,0
e322cf850c86aad195f4c60ad76275a2f6d9e8a5b1ea9b1ee23b91d5b32aa0f9,0
381c1cdf71886ef07bfbb97ba90e99ed730ebe3d34100500fcc35c74591ea585,0
813fbfd8257a203de1e19cfe8421dcfdc953277fdaeeebd3e00da2aabc79e1a4,0
e3a1e0cff0c50458e619c4c71f4e3c80208432c6c14fdd8488b23a9c3b84b905,0
6a1ed9247755d75acb6364d95b7eef13aa8e77eae7e148f96e73cc618724ae94,0
3811cffb1753c6001df93a46b01e73a28d1445346d5f86a7ebde439d8b43aea3,0
151b13afacb5a0cfa141b2800e51478e74f7ef33acd98d828d62d69ee6e06ca2,0
9b18273a6bc2e4cca2906fd2e82a34cb0f6702ab1fc4360271acb52966fefd5c,0
62bb24801fa2dbb0c8a87b8b99c4111ae1d651e4beb0ae62c2dac3d6da4ba5f1,0
be19b68a0e6be31b27a6ca892d38500d014386c7efe3aa306e4b207119abef00,0
e8de50fb7f6a78ecbf1c9a1ef0d60bd5c9c84c604a1c65a003655c45caf6c709,0
6458307c532e4d7de32e0335c4148825129a92d6bccb58da2865c57db3f4bf0d,0
92d2aeea2e0c7a915c3ca7df6e35904821b8a6538ebe048a7b87ad1470d5ac7f,0
0126ba9f941b72e85aceaa438c5c20e43a2243b6ac5a383e0094b15158349e82,0
dfafa752791051ef242698c5a557091d0ea464b07a59ce0f8f580ad721eef1ad,0
37ed2dc33ab9ab9186f4831747e8cd7109a3caa4acbc317f62d56bf68583b750,0
fd73856e1b890ac9e6a9e372c24a27871041d46ee28de1fce725f01b7197687a,0
f091e38a99b7c72c11d28dbcb627ea6754cd1a19e39f5cb57867936bae7d88ab,0
36d1de387c8c4be6b71fb8fd0444e1353b75e64adce0be21c73310c16bab759d,0
057826df324eadca3c66c4db71820a3f89d03a3887ae6eb828609696e36bb6b5,0
c4078ca8b949be5fd66406244d520894267b9f7415153385979958220b67414b,0
eed67a6063930e0a36853d75d0fe76c24d152c59eebbd3e7423ac28322f1c470,0
ca98f1913a4ff2ec2cb417fbeae22fa82ca378ed021016e99574a48c7fdc3b05,0
134b9ac38f446d36c0baa256002c4c09515d4831ee8c8816441c45defe883ef8,0
8adcd3735e6e61e6b6861360a52b8ce8f35e59624d8f527e7680c76d445456a9,0
f21746b3284908ff43f39a7cb2ab4744e4070645f6587cf0082a279b6da8c95f,0
66bc90812557fa2db6405adc8aadaf81408344d7eb22f3c62728909610393c09,1
681cff338dfaafe2aa438973e679c6c9e19ced4f1cd880db49e1f37328956e56,0
ee939c877a1aeb890e83c82c86681ac5e85040eb5c363c90db1d26b061d8dabc,0
22f81716fbd71636ff1d07dcdee7ee8c13f8598f3f0293ea3dfa05868dfde260,0
153fcecc7a350ea7bc2648a7d04fbeeeac113af6b5f9b04ec3b6157c5e0bd123,0
3dbae9e67f4abc0d8bf2800be3a66fab49607a86abc86af29e324b4c20d7f84d,0
971ce48241921e9aa452164a61363c1a8407a8225106a42aa6e63b27a13b698a,1
6488f7f4809055b7ed86002a108ee9a88edd3580c2e141e062a7ad3e8dd1a2b3,0
a7f5b1fbd97074246892ad68e9cc2c3d4ec58baceecbef97a29cd144843464b5,0
dbdc2438e5b02870126dbc2974926f2600beccdcc7cede2031697c79b72bea81,0
5931914ebfd5fe1e309df47a61770ab579a94d1732e26bda71e0776fdf8779b1,0
55b3e73e57031521efc65d1192511785979f86eb17cc7e4f7cf68dcd92f123a8,1
75a15cf30c8aa72745bb011168fc9f442f08536d4e88a5e648c467103c99e98e,0
1cc0ff292f4114b4c730042ad0c6324988d2b72e7adc66dfb8ba8a4ba13b1ecb,0
65d656dc1bbdc076f0d5dd946b5e09b2626dcfc0286a2c70e466a096c210a64a,0
a341447aeb45536b7a5f88cc12e9c9067df04664e7112d8a9a0d524e1c27b0e3,1
bd7e64ac58f29d0c5b7c12d53cb73339f8c7e8123caa230a1d72f3a3f90440cf,0
c409c2eb8ab0dacb7c5e3a976582ecfae8fe9a6abe4cbbae39f45cf5773c26bd,0
489b771b8909f37a860f12a699a80216bed66db7ba5798796c03520c31fb8c61,0
6c3d4e8cee344075c65c53b3dee8d5d06e7fd9432bbe48c13422fe162da1e094,0
8697bbac9c63eea6c34a076375fd7cfea35eb2c6066817641a956e1b392ce67e,1
a4f50917ebff5b2977501cfee71b4634d9abbc27da62f3d01f3110bf2788e90b,0
f861b19835c75a566fd260815239fbc8d29fe4a8e07099d009a4dfa62c764edd,0
7ab3fc9d66d4360033a837be4f6d64286b440d7dddbfb7ae222643f825f14705,0
e26f11fc388f588790fdf710885563bfd3db88e55c724588306665f6b61bc5ec,0
36be872579c988b5cc45e03e15a4f23760431c736b4c4a783e7a652c7e5e74e5,0
c2166c1ef10751f0a1b0a7ecd58fbde3fde2606cb30948b8ff5947b4cb677636,1
9a3b5620237cd11191d56a1cfdcfeb6a8894ab3e74efe7ff59d39af7e3dbe11d,1
ad5a838ebeea409490969329c89c29022fd41b5250ee03b2b09fb6174720f50a,0
59c978431796e9e2056a337d19f1f461654ba43108a6f2ba3fd5fa2d855ee7c2,0
2d2a50f749503de537fea6c904bb2820a6231cd4ee5cdf15e28c37dbb4b3af10,0
8b84d44daacb28a79277f97fc2daa8bde481bd0b94e805f6dc6465862b4ef08c,0
c6db38ed07575b420757f1848599245ff48e74e149e7d0b8cd7759b8a6f0b320,0
878c8a99a99c83cc1360d22d3b9b3dca072c183b6f83ae5ed3387e0e058e69a3,0
3d160abb0c6f4502b91ccebd9149a8ed3918c983d55ae14ac49b70d61f5c3ac1,0
1e15513e80282e66b6e6701e09f323191e37d9b22997809168bfafd5dde9a3b9,0
214ebe4784f95342b85c092aa5670a05ce83fbd05ef93411dfc8afc84346d09e,0
052113e85a27aafb1870f841b8c3ee8de0cc5197e270c7bfb896a3f18e92079c,0
aa8f746fcbcccfce1a9b14d5083ccdca13cc6cddfe704980f8d964dc28ab4731,0
64dc76ec3c3bd34f5be8369f8c2b87363b75eee691246b6a63b23aa16c03b545,0
1a57c1d1a0e5ac3e1fd585bc62be151acb9fb3b52bfd7f0c761575413785ef39,0
cf0674a33a120b8ce2211222192e6514adc12cc83adf6b10e5de4ec1fd5bfc0f,1
e611519fa352dc291383194b223e2449685746bb8c410dab10b644f7b906218e,0
dd90db7e6d4794015aaac172a4ab02b3669b81e0856a73446fccae825d0ae152,0
d82c0389a3848d5e3fd61604c9e321473fc86a95579e4777ff231fd4ef39ae05,0
346fb02a7db4adeea30539da04973b0118f5f721c0b5a009f65a4d6c6b8407ad,0
96083d4ed2c562fa836784d6df8e989e3b6664eb9a02ecb77b6a5ef29e68c558,0
ba80e893e5383f627f656845787947daa6e3a232993c61172be22374270ae4a0,0
9d67f9463bad4531a445496359e7744bcdcdd73ce633ba804c4fa9904b047500,0
980627c78c0558c3956f4cbc7765fafd8ab545358583bf8066e114250621e94f,0
ff94f7748d6cbf8e115de68a1de523b60584e3e888dec6d9ac0224ca02558e4d,0
d8a493a53241bd0f2540d04e68ba808f8cfed27eb84b9c2d9982faaa9ebd0ca5,0
1727e17a7d381330b7ef0aecccb8cfd75e13ef23f8c0cf292c4419a2fbfdc6fd,0
70f36e582f004c67c23f4c7bc446f034dd8af9307bf4f2c08f61efe9bb87b135,0
1d89a7657b33dd64f777f2a5b7d9018d6d92c0cb3c5088a692ef8c411563b5ba,0
15920c9d0e3e03ad47be6dd8456781f887cf3191e60b4ae14c45985004106fbd,0
093f0a77d51dcdb593e55654f818c710ec304185dd4f704b89418456c5d4b877,0
75f89f13cbebd9df52f52fe9cebdbd8b302f4f0b2add5530e0ca34f926b2c5d9,0
e3c140e053f46f76df5857ffa713aeb88edcbeebeadf680a8a3249628ccca42e,0
3f29fded98cc55a673ae0df21a18c41c235f1f13373c457bacc1d00a2f16684b,0
7f62c0b1c8596846b80c539f81842f11815a8f59b108e89ca039fe85ef83baf5,0
87fefd3103508f6dd705d6f252d68a72624150f861eea833e18b868acdac37e3,0
6e5550b8b07f995baa709ede66f779acc4b84a52a5d84c110d690f6ddcb0f814,0
41eff4c7d34cec9a163dc7bea184dd06bb2cfc12fd59b6cd18dfd6886d120ec6,0
6ff535fff98e68455af51cf8eac01bbb2ed3c9cb8c296302cbd7d7161c178d20,0
7158bdeb6fea165f79d7ea320a8e1fcd23b3cec6e006168b9ac08fcb0f04df54,0
f8d4506a05263acaefd413c058f1fdf5e42d137202533cb922afe8072750cbea,0
4bc2040c7a019cfdf57e5df35b806099758fd633d9ee534a0959b7a96283e3f5,0
9bcdab8b98d3af1e4668abc0dd5107f03056ebfe5b1869e2edc8ba43318731c3,0
72128b50992b2d622cf9bb6ef251f745c45593b735a90eb63805a29a9c5a086a,0
ca3e18394d0167ce9f4cc9160b63073f4d332817ce4e56f61cdaec7051b00d75,0
1cc448e831586566b059cd4e4a744d4f012d679f5b23d8f331773d633a833a48,0
7f8e913820772b7165f4725e392c93934e53f2a4d280d99bb56f6e337ed98049,0
